MAC_addr,label,avg_win,avg_mss,avg_sen,ip_cnt,df_cnt,icmp_cnt,tcp_cnt,udp_cnt,http_cnt,dhcp_cnt,dns_cnt,ntp_cnt
d0:73:d5:01:83:08,9,19938.8,0,0.745604,179,73,0,106,73,0,0,28,14
d0:73:d5:01:83:08,9,20694.8,0,0.745061,198,79,0,119,79,0,0,28,14
d0:73:d5:01:83:08,9,20602.7,0,0.74211,189,75,0,114,75,0,0,30,15
d0:73:d5:01:83:08,9,19879.8,0,0.745968,189,79,0,110,79,0,0,28,14
d0:73:d5:01:83:08,9,21284.2,0,0.74282,183,68,0,115,68,0,1,24,12
d0:73:d5:01:83:08,9,20915.5,0,0.744874,194,76,0,118,76,0,0,26,13
d0:73:d5:01:83:08,9,22048.5,0,0.743292,189,67,0,122,67,0,0,24,12
d0:73:d5:01:83:08,9,21390.4,0,0.743986,198,75,0,123,75,0,0,26,13
d0:73:d5:01:83:08,9,21114.6,0,0.744742,184,69,0,115,69,0,0,24,12
d0:73:d5:01:83:08,9,20116.5,0,0.745314,187,77,0,110,77,0,1,26,13
d0:73:d5:01:83:08,9,20848,0,0.74522,187,73,0,114,73,0,0,28,14
d0:73:d5:01:83:08,9,21169.1,0,0.743088,180,67,0,113,67,0,0,24,12
d0:73:d5:01:83:08,9,20005.9,0,0.745869,191,79,0,112,79,0,0,28,14
d0:73:d5:01:83:08,9,21396.6,0,0.741573,186,69,0,117,69,0,0,26,13
d0:73:d5:01:83:08,9,20558.4,0,0.746456,202,82,0,120,82,0,1,28,14
d0:73:d5:01:83:08,9,20503.1,0,0.742447,176,67,0,109,67,0,0,24,12
d0:73:d5:01:83:08,9,21518.3,0,0.746763,192,72,0,120,72,0,0,24,12
d0:73:d5:01:83:08,9,20896.8,0,0.744035,179,67,0,112,67,0,0,24,12
d0:73:d5:01:83:08,9,21801.8,0,0.746298,195,72,0,123,72,0,0,24,12
d0:73:d5:01:83:08,9,21153.8,0,0.742275,179,67,0,112,67,0,0,24,12
d0:73:d5:01:83:08,9,22288.4,0,0.741518,210,77,0,133,77,0,1,30,15
d0:73:d5:01:83:08,9,22959.9,0,0.744422,214,75,0,139,75,0,0,26,13
d0:73:d5:01:83:08,9,23299.5,0,0.742189,204,68,0,136,68,0,1,24,12
d0:73:d5:01:83:08,9,22277.3,0,0.742866,205,74,0,131,74,0,1,28,14
d0:73:d5:01:83:08,9,22638.2,0,0.741751,220,80,0,140,80,0,0,28,14
d0:73:d5:01:83:08,9,22632.5,0,0.743095,216,78,0,138,78,0,0,28,13
d0:73:d5:01:83:08,9,22956.2,0,0.741998,202,69,0,133,69,0,0,26,13
d0:73:d5:01:83:08,9,23367,0,0.743523,219,75,0,144,75,0,0,24,12
d0:73:d5:01:83:08,9,22344.2,0,0.742455,199,71,0,128,71,0,0,26,13
d0:73:d5:01:83:08,9,22720.2,0,0.743379,220,79,0,141,79,0,1,28,13
d0:73:d5:01:83:08,9,22696,0,0.744173,201,70,0,131,70,0,0,26,13
d0:73:d5:01:83:08,9,21256.3,0,0.743254,192,73,0,119,73,0,0,28,14
d0:73:d5:01:83:08,9,20996.3,0,0.744342,193,75,0,118,75,0,0,26,13
d0:73:d5:01:83:08,9,21849.1,0,0.742648,186,67,0,119,67,0,0,24,12
d0:73:d5:01:83:08,9,21785.6,0,0.745518,210,80,0,130,80,0,1,26,13
d0:73:d5:01:83:08,9,21987.1,0,0.742996,197,72,0,125,72,0,0,26,13
d0:73:d5:01:83:08,9,22354.7,0,0.743601,203,73,0,130,73,0,0,24,12
d0:73:d5:01:83:08,9,20566.9,0,0.743689,177,69,0,108,69,0,0,26,13
d0:73:d5:01:83:08,9,20747.4,0,0.746465,186,73,0,113,73,0,0,24,12
d0:73:d5:01:83:08,9,22139,1460,0.742362,209,76,0,133,76,0,0,26,12
d0:73:d5:01:83:08,9,20899,0,0.743746,191,74,0,117,74,0,1,24,12
d0:73:d5:01:83:08,9,20440.9,0,0.746793,182,72,0,110,72,0,0,26,13
d0:73:d5:01:83:08,9,21062.3,0,0.745093,189,72,0,117,72,0,0,24,12
d0:73:d5:01:83:08,9,21242.3,0,0.742104,191,73,0,118,73,0,0,28,14
d0:73:d5:01:83:08,9,21083.4,0,0.742433,182,69,0,113,69,0,0,26,13
d0:73:d5:01:83:08,9,21144.9,0,0.744818,190,73,0,117,73,0,0,24,12
d0:73:d5:01:83:08,9,20896.8,0,0.74364,182,70,0,112,70,0,0,26,13
d0:73:d5:01:83:08,9,21296.9,0,0.745084,199,77,0,122,77,0,1,26,13
d0:73:d5:01:83:08,9,20503.1,0,0.744311,179,70,0,109,70,0,0,26,13
d0:73:d5:01:83:08,9,20899,0,0.744344,193,76,0,117,76,0,0,26,13
d0:73:d5:01:83:08,9,21665.5,0,0.742407,185,67,0,118,67,0,0,24,12
d0:73:d5:01:83:08,9,20482.2,0,0.745201,187,75,0,112,75,0,0,26,13
d0:73:d5:01:83:08,9,21255.5,0,0.742027,180,67,0,113,67,0,0,24,12
d0:73:d5:01:83:08,9,21256.9,0,0.745513,205,80,0,125,80,0,1,28,14
d0:73:d5:01:83:08,9,21654.4,0,0.742573,184,67,0,117,67,0,0,24,12
d0:73:d5:01:83:08,9,21352.1,0,0.745603,193,73,0,120,73,0,0,24,12
d0:73:d5:01:83:08,9,20626.8,0,0.74153,183,72,0,111,72,0,0,28,14
d0:73:d5:01:83:08,9,20502.4,0,0.745392,189,76,0,113,76,0,0,26,13
d0:73:d5:01:83:08,9,21469.3,0,0.741111,184,68,0,116,68,0,1,24,12
d0:73:d5:01:83:08,9,21298.2,0,0.741573,186,70,0,116,70,0,0,26,13
d0:73:d5:01:83:08,9,20052.3,0,0.7446,197,83,0,114,83,0,1,30,15
d0:73:d5:01:83:08,9,20652.2,0,0.744032,176,68,0,108,68,0,1,24,12
d0:73:d5:01:83:08,9,20964.2,0,0.744977,189,73,0,116,73,0,0,24,12
d0:73:d5:01:83:08,9,20419.8,0,0.743426,181,72,0,109,72,0,0,28,14
d0:73:d5:01:83:08,9,21530.1,0,0.744327,194,73,0,121,73,0,0,24,12
d0:73:d5:01:83:08,9,20632.2,0,0.743999,174,67,0,107,67,0,0,24,12
d0:73:d5:01:83:08,9,21230.2,0,0.744567,202,79,0,123,79,0,0,28,14
d0:73:d5:01:83:08,9,21867.8,0,0.742837,188,67,0,121,67,0,0,24,12
d0:73:d5:01:83:08,9,21230.2,0,0.745327,200,77,0,123,77,0,1,26,13
d0:73:d5:01:83:08,9,20964.9,0,0.741566,177,66,0,111,66,0,0,24,12
d0:73:d5:01:83:08,9,20801,0,0.747747,192,76,0,116,76,0,0,26,13
d0:73:d5:01:83:08,9,20865.3,0,0.743222,188,73,0,115,73,0,0,28,14
d0:73:d5:01:83:08,9,20835.4,0,0.74531,194,76,0,118,76,0,0,26,13
d0:73:d5:01:83:08,9,20765.6,0,0.743889,185,71,0,114,71,0,1,26,13
d0:73:d5:01:83:08,9,21987.1,0,0.745802,198,73,0,125,73,0,0,24,12
d0:73:d5:01:83:08,9,21129.9,0,0.744322,187,71,0,116,71,0,0,26,13
d0:73:d5:01:83:08,9,21083.4,0,0.7462,182,69,0,113,69,0,0,24,12
d0:73:d5:01:83:08,9,20852.1,0,0.745257,195,76,0,119,76,0,0,28,14
d0:73:d5:01:83:08,9,21697.6,0,0.743731,190,69,0,121,69,0,0,24,12
d0:73:d5:01:83:08,9,21072.3,0,0.743938,201,78,0,123,78,0,1,28,14
d0:73:d5:01:83:08,9,21803.7,0,0.745731,214,82,0,132,82,0,0,26,13
d0:73:d5:01:83:08,9,21820.5,0,0.743282,198,73,0,125,73,0,0,24,12
d0:73:d5:01:83:08,9,21283.5,0,0.745266,195,74,0,121,74,0,0,28,14
d0:73:d5:01:83:08,9,21182.9,0,0.746791,220,89,0,131,89,0,0,28,14
d0:73:d5:01:83:08,9,20638.6,1460,0.747538,302,124,0,178,124,0,4,31,14
d0:73:d5:01:83:08,9,20896.8,0,0.745117,182,70,0,112,70,0,0,26,13
d0:73:d5:01:83:08,9,21144.9,0,0.746405,190,73,0,117,73,0,0,24,12
d0:73:d5:01:83:08,9,20246.5,0,0.741459,174,69,0,105,69,0,0,26,13
d0:73:d5:01:83:08,9,20964.2,0,0.745841,190,74,0,116,74,0,0,24,12
d0:73:d5:01:83:08,9,20587.2,0,0.742137,179,70,0,109,70,0,0,26,13
d0:73:d5:01:83:08,9,21159.6,0,0.745501,192,74,0,118,74,0,1,24,12
d0:73:d5:01:83:08,9,21553.1,0,0.745402,198,75,0,123,75,0,0,24,12
d0:73:d5:01:83:08,9,20981.8,0,0.743339,181,69,0,112,69,0,0,26,12
d0:73:d5:01:83:08,9,21042.6,0,0.746201,199,78,0,121,78,0,0,28,13
d0:73:d5:01:83:08,9,21153.8,0,0.743349,179,67,0,112,67,0,1,24,12
d0:73:d5:01:83:08,9,20868.7,0,0.745636,199,79,0,120,79,0,0,28,14
d0:73:d5:01:83:08,9,21199.1,0,0.743024,182,67,0,115,67,0,0,24,12
d0:73:d5:01:83:08,9,20947.7,0,0.74638,188,73,0,115,73,0,0,24,12
d0:73:d5:01:83:08,9,20964.9,0,0.743396,178,67,0,111,67,0,0,24,12
d0:73:d5:01:83:08,9,21014.8,0,0.743901,185,71,0,114,71,0,0,26,13
d0:73:d5:01:83:08,9,20347,0,0.74334,199,82,0,117,82,0,1,30,15
d0:73:d5:01:83:08,9,20543.9,0,0.743018,183,72,0,111,72,0,0,28,14
d0:73:d5:01:83:08,9,19947.2,0,0.745216,198,82,0,116,82,0,0,30,15
d0:73:d5:01:83:08,9,20665.1,0,0.744828,186,73,0,113,73,0,0,28,14
d0:73:d5:01:83:08,9,21483.2,0,0.745504,201,77,0,124,77,0,0,24,12
d0:73:d5:01:83:08,9,21546.2,0,0.748469,396,180,0,216,180,0,1,34,16
d0:73:d5:01:83:08,9,21431.1,0,0.747265,219,86,0,133,86,0,0,24,12
d0:73:d5:01:83:08,9,21506.3,0,0.744778,205,79,0,126,79,0,0,28,14
d0:73:d5:01:83:08,9,20284.5,0,0.743567,190,76,0,114,76,0,0,30,15
d0:73:d5:01:83:08,9,21352.1,0,0.743934,192,72,0,120,72,0,0,26,13
d0:73:d5:01:83:08,9,21188.5,0,0.744807,194,74,0,120,74,0,0,26,13
d0:73:d5:01:83:08,9,20069.3,0,0.745916,181,73,0,108,73,0,1,26,13
d0:73:d5:01:83:08,9,21144.9,0,0.746587,189,72,0,117,72,0,0,24,12
d0:73:d5:01:83:08,9,21199.1,0,0.743207,185,70,0,115,70,0,0,26,13
d0:73:d5:01:83:08,9,21953.2,0,0.743376,207,76,0,131,76,0,0,26,13
d0:73:d5:01:83:08,9,20010.6,1460,0.774446,136,70,0,66,70,0,2,4,1
d0:73:d5:01:83:08,9,20938.2,1460,0.746747,352,152,0,200,152,0,4,30,13
d0:73:d5:01:83:08,9,21425.5,0,0.745947,275,116,0,159,116,0,0,24,12
d0:73:d5:01:83:08,9,20363.1,0,0.74666,193,79,0,114,79,0,0,28,14
d0:73:d5:01:83:08,9,20587.2,0,0.742343,179,70,0,109,70,0,0,26,13
d0:73:d5:01:83:08,9,20786.6,0,0.746005,221,92,0,129,92,0,0,26,13
d0:73:d5:01:83:08,9,21560.2,0,0.750081,277,117,0,160,117,0,0,26,13
d0:73:d5:01:83:08,9,21027.4,0,0.74527,198,78,0,120,78,0,1,24,12
d0:73:d5:01:83:08,9,20566.9,0,0.742167,177,69,0,108,69,0,0,26,13
d0:73:d5:01:83:08,9,20947.7,0,0.745206,188,73,0,115,73,0,0,24,12
d0:73:d5:01:83:08,9,20671.9,0,0.745711,178,69,0,109,69,0,0,24,12
d0:73:d5:01:83:08,9,20401.3,0,0.745342,188,76,0,112,76,0,0,26,13
d0:73:d5:01:83:08,9,21122.3,1460,0.744422,223,89,0,134,89,0,1,32,12
d0:73:d5:01:83:08,9,20783.4,0,0.743539,190,75,0,115,75,0,0,30,14
00:00:00:00:00:00,24,0,0,0,0,0,0,0,0,0,0,1,1
00:62:6e:51:27:2e,7,3546.26,1460,0.630287,1111,1099,0,176,906,176,18,72,180
00:62:6e:51:27:2e,7,4436.23,1460,0.630287,1112,1100,0,181,903,181,18,72,180
00:62:6e:51:27:2e,7,3548.03,1460,0.630287,1115,1103,0,176,910,176,18,72,180
00:62:6e:51:27:2e,7,3856.27,1460,0.630287,1101,1089,0,169,903,169,18,72,180
00:62:6e:51:27:2e,7,3932.94,1460,0.630287,1102,1090,0,175,899,175,18,72,176
00:62:6e:51:27:2e,7,4304.03,1460,0.630287,1087,1075,0,168,890,168,18,72,180
00:62:6e:51:27:2e,7,2956.18,1460,0.630287,1066,1054,0,150,887,150,18,72,180
00:62:6e:51:27:2e,7,3957.12,1460,0.630287,1093,1081,0,174,891,174,18,72,180
00:62:6e:51:27:2e,7,4138.56,1460,0.630287,1117,1105,0,176,912,176,18,72,180
00:62:6e:51:27:2e,7,3867.6,1460,0.630287,1096,1084,0,176,891,176,18,72,180
00:62:6e:51:27:2e,7,3773.77,1460,0.630287,1096,1084,0,160,907,160,18,72,180
00:62:6e:51:27:2e,7,3506.82,1460,0.630287,1106,1094,0,164,914,164,18,72,180
00:62:6e:51:27:2e,7,3611.97,1460,0.630287,1088,1076,0,152,907,152,18,72,180
00:62:6e:51:27:2e,7,3399.32,1460,0.630287,1108,1092,0,168,911,168,18,72,180
00:62:6e:51:27:2e,7,3963.81,1460,0.630287,537,531,0,85,439,85,9,35,87
00:62:6e:51:27:2e,7,3455.68,1460,0.630287,1086,1074,0,166,891,166,18,72,180
00:62:6e:51:27:2e,7,3556.43,1460,0.630287,1089,1077,0,169,891,169,18,72,180
00:62:6e:51:27:2e,7,3730.95,1460,0.630287,1105,1093,0,175,902,175,18,72,180
00:62:6e:51:27:2e,7,3867.36,1460,0.630287,1102,1090,0,174,899,174,18,72,180
00:62:6e:51:27:2e,7,3359.63,1460,0.630287,1104,1092,0,169,906,169,18,72,180
00:62:6e:51:27:2e,7,3361.8,1460,0.630287,1093,1081,0,162,903,162,18,72,180
00:62:6e:51:27:2e,7,3229.81,1460,0.630287,1086,1074,0,150,907,150,18,72,180
00:62:6e:51:27:2e,7,3609.69,1460,0.630287,1105,1093,0,162,914,162,18,72,180
00:62:6e:51:27:2e,7,3643.13,1460,0.630287,1091,1079,0,159,904,159,18,71,176
00:62:6e:51:27:2e,7,3898.49,1460,0.630287,1076,1064,0,152,895,152,18,72,180
00:62:6e:51:27:2e,7,3452.82,1460,0.630287,1103,1089,0,175,899,175,15,72,180
00:62:6e:51:27:2e,7,3357.37,1460,0.630287,1075,1063,0,164,883,164,18,72,180
00:62:6e:51:27:2e,7,3568.98,1460,0.630287,1094,1082,0,166,899,166,18,72,180
00:62:6e:51:27:2e,7,3664.99,1460,0.630287,1091,1079,0,160,902,160,18,72,180
00:62:6e:51:27:2e,7,4122.01,1460,0.630287,1108,1092,0,172,907,172,18,72,180
00:62:6e:51:27:2e,7,4170.68,1460,0.630287,1112,1100,0,177,907,177,18,72,180
00:62:6e:51:27:2e,7,3927.32,1460,0.630287,1119,1107,0,180,910,180,18,72,180
00:62:6e:51:27:2e,7,3672.21,1460,0.630287,1112,1100,0,180,903,180,18,72,180
00:62:6e:51:27:2e,7,4643.75,1460,0.630287,1101,1089,0,175,898,175,18,71,176
00:62:6e:51:27:2e,7,4397.75,1460,0.630287,1099,1087,0,172,898,172,18,72,180
00:62:6e:51:27:2e,7,3998.61,1460,0.630287,1095,1083,0,186,880,186,18,72,180
00:62:6e:51:27:2e,7,4043.86,1460,0.630287,1110,1098,0,179,902,179,18,72,180
00:62:6e:51:27:2e,7,4325.46,1460,0.630287,1107,1095,0,184,895,184,18,72,180
00:62:6e:51:27:2e,7,4142.8,1460,0.630287,1112,1100,0,180,903,180,18,72,180
00:62:6e:51:27:2e,7,3733.91,1460,0.630287,1094,1082,0,162,903,162,18,72,180
00:62:6e:51:27:2e,7,4083.57,1460,0.630287,1106,1094,0,171,906,171,18,72,180
00:62:6e:51:27:2e,7,3715.38,1460,0.630287,1088,1076,0,166,894,166,18,71,176
00:62:6e:51:27:2e,7,3026.46,1460,0.630287,1070,1058,0,150,891,150,18,72,180
00:62:6e:51:27:2e,7,4079.22,1460,0.630287,1086,1074,0,163,894,163,18,72,180
00:62:6e:51:27:2e,7,3674.34,1460,0.630287,1079,1067,0,159,891,159,18,72,180
00:62:6e:51:27:2e,7,4211.36,1460,0.630287,1107,1095,0,173,906,173,18,72,180
00:62:6e:51:27:2e,7,3012.72,1460,0.630287,1086,1074,0,154,903,154,18,72,180
00:62:6e:51:27:2e,7,3226.24,1460,0.630287,1094,1082,0,164,901,164,18,72,180
00:62:6e:51:27:2e,7,3504.44,1460,0.630287,1092,1080,0,158,906,158,18,72,180
00:62:6e:51:27:2e,7,3348.35,1460,0.630287,1078,1066,0,150,899,150,18,72,180
00:62:6e:51:27:2e,7,3982.64,1460,0.630287,1099,1087,0,163,907,163,18,72,180
00:62:6e:51:27:2e,7,3175.33,1460,0.630287,1097,1085,0,166,903,166,18,71,174
00:62:6e:51:27:2e,7,3762.15,1460,0.630287,1076,1064,0,156,891,156,18,72,180
00:62:6e:51:27:2e,7,3758.07,1460,0.630287,1090,1078,0,163,898,163,18,72,180
00:62:6e:51:27:2e,7,3969.62,1460,0.630287,1088,1076,0,165,895,165,18,72,180
00:62:6e:51:27:2e,7,3146.97,1460,0.630287,1090,1078,0,162,899,162,18,72,180
00:62:6e:51:27:2e,7,3830.78,1460,0.630287,1104,1092,0,169,906,169,18,72,180
00:62:6e:51:27:2e,7,3440.44,1460,0.630287,1088,1076,0,156,903,156,18,72,180
00:62:6e:51:27:2e,7,3519.85,1460,0.630287,1098,1086,0,163,907,163,18,72,180
00:62:6e:51:27:2e,7,3227.34,1460,0.630287,1103,1091,0,164,910,164,18,72,180
00:62:6e:51:27:2e,7,3677.24,1460,0.630287,1098,1086,0,163,906,163,18,71,180
00:62:6e:51:27:2e,7,3973.43,1460,0.630287,1101,1089,0,173,900,173,18,72,177
00:62:6e:51:27:2e,7,4089.66,1460,0.630287,1088,1076,0,165,894,165,18,72,180
00:62:6e:51:27:2e,7,3597.46,1460,0.630287,1100,1088,0,162,910,162,18,72,180
00:62:6e:51:27:2e,7,3482.76,1460,0.630287,1094,1082,0,158,907,158,18,72,180
00:62:6e:51:27:2e,7,3636.97,1460,0.630287,1098,1086,0,162,907,162,18,72,180
00:62:6e:51:27:2e,7,3579.12,1460,0.630287,1096,1084,0,162,906,162,18,72,180
00:62:6e:51:27:2e,7,3585.19,1460,0.630287,1103,1091,0,167,907,167,18,72,180
00:62:6e:51:27:2e,7,2790.37,1460,0.630287,1078,1066,0,142,907,142,18,72,180
00:62:6e:51:27:2e,7,3421.06,1460,0.630287,1103,1091,0,161,914,161,18,72,180
00:62:6e:51:27:2e,7,2812.56,1460,0.630287,1068,1056,0,152,887,152,18,72,180
00:62:6e:51:27:2e,7,3555.65,1460,0.630287,1072,1060,0,153,890,153,18,72,180
00:62:6e:51:27:2e,7,3286.96,1460,0.630287,1072,1060,0,159,884,159,18,72,180
00:62:6e:51:27:2e,7,2962.5,1460,0.630287,1084,1072,0,165,891,165,18,72,180
00:62:6e:51:27:2e,7,4091.88,1460,0.630287,1089,1077,0,162,898,162,18,72,180
00:62:6e:51:27:2e,7,3400.68,1460,0.630287,1083,1071,0,151,903,151,18,72,180
00:62:6e:51:27:2e,7,3089.17,1460,0.630287,1081,1069,0,150,903,150,18,72,180
00:62:6e:51:27:2e,7,3477.77,1460,0.630287,1090,1078,0,147,914,147,18,72,180
00:62:6e:51:27:2e,7,3779.69,1460,0.630287,1107,1095,0,171,907,171,18,72,180
00:62:6e:51:27:2e,7,3362.97,1460,0.630287,1099,1087,0,169,902,169,18,71,176
00:62:6e:51:27:2e,7,3446.04,1460,0.630287,1085,1073,0,158,898,158,18,72,180
00:62:6e:51:27:2e,7,3720.82,1460,0.630287,1105,1093,0,181,895,181,18,72,180
00:62:6e:51:27:2e,7,3690.58,1460,0.630287,1090,1078,0,171,890,171,18,72,180
00:62:6e:51:27:2e,7,3907.67,1460,0.630287,1082,1070,0,163,891,163,18,72,180
00:62:6e:51:27:2e,7,3893.51,1460,0.630287,1083,1071,0,163,891,163,18,72,180
00:62:6e:51:27:2e,7,3862.66,1460,0.630287,1096,1084,0,165,902,165,18,72,180
00:62:6e:51:27:2e,7,4071.16,1460,0.630287,1084,1072,0,161,895,161,18,72,180
00:62:6e:51:27:2e,7,3296.24,1460,0.630287,1088,1076,0,159,901,159,18,72,178
00:62:6e:51:27:2e,7,3271.48,1460,0.630287,1077,1065,0,150,898,150,18,72,180
00:62:6e:51:27:2e,7,3396.29,1460,0.630287,1082,1070,0,166,887,166,18,72,180
00:62:6e:51:27:2e,7,4139.52,1460,0.630287,1088,1076,0,164,895,164,18,72,180
00:62:6e:51:27:2e,7,3677.38,1460,0.630287,1095,1083,0,161,906,161,18,72,180
00:62:6e:51:27:2e,7,3597.58,1460,0.630287,1071,1059,0,147,895,147,18,72,180
00:62:6e:51:27:2e,7,3431.21,1460,0.630287,1087,1075,0,159,899,159,18,72,180
00:62:6e:51:27:2e,7,4074.71,1460,0.630287,1097,1085,0,163,906,163,18,72,180
00:62:6e:51:27:2e,7,2945.72,1460,0.630287,1069,1057,0,137,903,137,18,72,180
00:62:6e:51:27:2e,7,3380.33,1460,0.630287,1092,1080,0,151,912,151,18,72,180
00:62:6e:51:27:2e,7,3161.36,1460,0.630287,1090,1078,0,158,903,158,18,72,180
00:62:6e:51:27:2e,7,3292.85,1460,0.630287,1083,1071,0,148,907,148,18,72,180
00:62:6e:51:27:2e,7,3454.13,1460,0.630287,1093,1081,0,150,914,150,18,72,180
00:62:6e:51:27:2e,7,3667.15,1460,0.630287,1072,1060,0,156,887,156,18,72,180
00:62:6e:51:27:2e,7,3486.91,1460,0.630287,1061,1049,0,142,891,142,18,72,180
00:62:6e:51:27:2e,7,3995.09,1460,0.630287,1095,1083,0,164,902,164,18,72,180
00:62:6e:51:27:2e,7,3178.97,1460,0.630287,1085,1073,0,153,903,153,18,72,180
00:62:6e:51:27:2e,7,2904.46,1460,0.630287,1092,1080,0,165,899,165,18,72,180
00:62:6e:51:27:2e,7,3287.41,1460,0.630287,1103,1091,0,160,914,160,18,72,180
00:62:6e:51:27:2e,7,3626.68,1460,0.630287,1088,1076,0,152,907,152,18,72,180
00:62:6e:51:27:2e,7,3827.28,1460,0.630287,1102,1090,0,171,903,171,18,72,180
00:62:6e:51:27:2e,7,3368.75,1460,0.630287,1064,1052,0,145,890,145,18,72,180
00:62:6e:51:27:2e,7,3389.76,1460,0.630287,1075,1063,0,155,891,155,18,72,180
00:62:6e:51:27:2e,7,3555.29,1460,0.630287,1092,1080,0,172,891,172,18,72,180
00:62:6e:51:27:2e,7,3217.27,1460,0.630287,1080,1068,0,152,899,152,18,72,180
00:62:6e:51:27:2e,7,3620.9,1460,0.630287,1112,1100,0,178,906,178,18,72,180
00:62:6e:51:27:2e,7,4084,1460,0.630287,1110,1098,0,178,903,178,18,72,180
00:62:6e:51:27:2e,7,3954.93,1460,0.630287,1117,1105,0,185,903,185,18,71,177
00:62:6e:51:27:2e,7,3453,1460,0.630287,1105,1093,0,162,914,162,18,72,180
00:62:6e:51:27:2e,7,4224.34,1460,0.630287,1099,1087,0,176,895,176,18,72,180
00:62:6e:51:27:2e,7,3206.86,1460,0.630287,1079,1069,0,159,891,159,15,72,180
00:62:6e:51:27:2e,7,3658.32,1460,0.630287,1078,1066,0,162,887,162,18,72,180
00:62:6e:51:27:2e,7,3222.77,1460,0.630287,1086,1074,0,167,891,167,18,72,180
00:62:6e:51:27:2e,7,3306.2,1460,0.630287,1091,1079,0,150,912,150,18,72,180
00:62:6e:51:27:2e,7,3342.04,1460,0.630287,1079,1067,0,155,895,155,18,72,180
00:62:6e:51:27:2e,7,3594.05,1460,0.630287,1098,1086,0,167,903,167,18,72,180
00:62:6e:51:27:2e,7,3975.01,1460,0.630287,1114,1102,0,175,910,175,18,72,180
00:62:6e:51:27:2e,7,3243.59,1460,0.630287,1094,1078,0,154,911,154,18,72,180
00:62:6e:51:27:2e,7,2787.38,1460,0.630287,1359,1347,0,150,1181,150,18,72,180
00:62:6e:51:27:2e,7,4107.65,1460,0.630287,1085,1073,0,169,887,169,18,72,180
00:62:6e:51:27:2e,7,2178.3,1460,0.630287,1667,1655,0,149,1489,149,18,72,180
00:62:6e:51:27:2e,7,3246.76,1460,0.630287,1092,1080,0,173,890,173,18,72,180
00:62:6e:51:27:2e,7,3280.93,1460,0.630287,1076,1064,0,157,891,157,18,72,180
00:62:6e:51:27:2e,7,3528.24,1460,0.630287,1074,1062,0,150,895,150,18,72,180
00:62:6e:51:27:2e,7,3174,1460,0.630287,1093,1081,0,158,906,158,18,72,180
00:62:6e:51:27:2e,7,3711.39,1460,0.630287,1089,1077,0,162,899,162,18,72,180
00:62:6e:51:27:2e,7,3574.49,1460,0.630287,1091,1079,0,163,899,163,18,72,180
00:62:6e:51:27:2e,7,3182.79,1460,0.630287,1094,1082,0,155,910,155,18,72,180
00:62:6e:51:27:2e,7,3585.27,1460,0.630287,1108,1096,0,184,895,184,18,72,180
00:62:6e:51:27:2e,7,3671.64,1460,0.630287,1112,1100,0,185,898,185,18,72,180
00:62:6e:51:27:2e,7,4256.39,1460,0.630287,1101,1089,0,178,895,178,18,72,180
00:62:6e:51:27:2e,7,3981.7,1460,0.630287,1120,1108,0,185,906,185,18,72,180
00:62:6e:51:27:2e,7,3518.64,1460,0.630287,1110,1098,0,178,903,178,18,72,180
00:62:6e:51:27:2e,7,3777.06,1460,0.630287,1106,1094,0,179,899,179,18,72,180
00:62:6e:51:27:2e,7,4035.95,1460,0.630287,1127,1115,0,184,914,184,18,72,180
00:62:6e:51:27:2e,7,4218.93,1460,0.630287,1115,1103,0,179,907,179,18,72,180
00:62:6e:51:27:2e,7,4145.09,1460,0.630287,1114,1102,0,183,902,183,18,72,179
00:62:6e:51:27:2e,7,3956.17,1460,0.630287,1103,1091,0,177,898,177,18,72,180
00:62:6e:51:27:2e,7,3780.32,1460,0.630287,1106,1094,0,176,901,176,18,72,180
00:62:6e:51:27:2e,7,3829.49,1460,0.630287,1092,1080,0,169,894,169,18,72,180
00:62:6e:51:27:2e,7,3959.85,1460,0.630287,1100,1088,0,181,891,181,18,72,180
00:62:6e:51:27:2e,7,3962.33,1460,0.630287,1102,1090,0,182,891,182,18,72,180
00:62:6e:51:27:2e,7,3228.64,1460,0.630287,1095,1083,0,164,902,164,18,72,180
00:62:6e:51:27:2e,7,4147.31,1460,0.630287,1103,1091,0,180,895,180,18,72,180
00:62:6e:51:27:2e,7,3272.94,1460,0.630287,1224,1212,0,180,1015,180,18,72,180
00:62:6e:51:27:2e,7,3402.56,1460,0.630287,1227,1215,0,187,1011,187,18,72,177
00:62:6e:51:27:2e,7,3992.3,1460,0.630287,1161,1149,0,185,947,185,18,72,180
00:62:6e:51:27:2e,7,3753.46,1460,0.630287,1103,1091,0,180,895,180,18,72,180
00:62:6e:51:27:2e,7,3447.86,1460,0.630287,1095,1083,0,172,894,172,18,72,180
00:62:6e:51:27:2e,7,3882.72,1460,0.630287,1101,1089,0,177,895,177,18,72,180
00:62:6e:51:27:2e,7,3933.19,1460,0.630287,1097,1085,0,163,906,163,18,72,180
00:62:6e:51:27:2e,7,4035.46,1460,0.630287,1099,1087,0,175,895,175,18,72,180
00:62:6e:51:27:2e,7,3804.57,1460,0.630287,1123,1111,0,181,914,181,18,72,180
00:62:6e:51:27:2e,7,3634.79,1460,0.630287,1116,1104,0,181,906,181,18,72,179
00:62:6e:51:27:2e,7,4037,1460,0.630287,1097,1085,0,178,890,178,18,72,179
