MAC_addr,label,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59
d0:73:d5:01:83:08,9,18,2,3,3,3,5,2,3,2,3,5,16,2,2,2,5,2,3,2,3,5,2,16,3,2,6,2,3,3,3,6,2,2,15,2,5,2,2,2,4,5,2,2,2,15,5,2,2,2,3,5,2,3,3,2,18,2,2,3
d0:73:d5:01:83:08,9,5,2,2,2,2,8,17,2,2,3,5,5,2,2,2,5,3,16,2,4,5,2,2,3,2,5,2,2,15,3,5,2,2,2,2,5,3,2,2,17,5,2,2,2,2,5,3,3,2,3,18,3,2,2,2,5,2,2,3
d0:73:d5:01:83:08,9,5,15,3,2,2,6,3,3,2,3,6,2,15,3,2,5,2,3,2,3,5,2,2,15,3,7,2,2,3,3,6,2,2,2,15,5,2,2,3,3,6,2,2,2,2,19,3,3,3,2,5,2,3,2,2,5,15,2,4
d0:73:d5:01:83:08,9,8,2,2,3,3,8,3,15,2,3,6,2,3,3,2,5,2,2,15,4,6,2,2,2,2,5,3,2,2,16,7,2,2,3,3,5,2,2,2,4,18,2,2,2,2,5,3,2,4,2,6,16,2,3,3,5,2,2,3
d0:73:d5:01:83:08,9,6,2,16,2,2,5,2,3,3,3,6,2,2,16,2,5,3,2,3,3,5,2,2,2,15,5,3,2,2,4,9,2,2,2,3,20,2,2,2,3,6,3,2,2,2,6,15,2,4,3,7,3,2,3,2,5,2,15,3
d0:73:d5:01:83:08,9,5,2,2,3,3,5,2,3,15,3,6,3,3,3,2,6,3,2,3,16,5,3,2,2,2,5,2,3,2,3,19,2,2,2,2,5,2,2,2,4,5,15,2,2,2,5,2,3,3,3,5,2,16,2,3,5,2,3,2
d0:73:d5:01:83:08,9,5,2,2,16,2,5,2,3,3,3,5,2,2,2,16,5,2,3,2,3,5,3,2,2,2,19,2,2,3,3,5,2,3,3,2,6,15,2,2,3,5,2,3,3,3,5,2,16,2,3,5,2,2,2,3,5,2,2,15
d0:73:d5:01:83:08,9,5,2,3,2,3,6,9,2,2,16,6,2,2,2,3,6,3,2,2,3,21,3,2,2,2,5,2,2,3,3,5,15,3,2,3,5,2,3,2,3,5,3,15,3,2,5,3,2,3,3,5,2,2,16,2,5,2,3,2
d0:73:d5:01:83:08,9,5,3,3,3,15,6,2,3,2,3,5,2,2,2,3,20,2,2,3,3,5,2,3,2,2,5,15,3,3,3,5,2,2,2,2,8,2,15,3,3,5,2,2,2,3,5,2,2,15,4,6,2,2,2,2,5,2,2,2
d0:73:d5:01:83:08,9,5,2,3,3,3,5,2,2,3,3,18,3,2,2,2,5,3,3,2,3,8,16,3,2,2,5,2,3,2,3,7,3,15,2,3,6,3,2,2,3,5,2,3,15,2,5,2,2,3,4,5,2,2,2,15,6,2,2,3
d0:73:d5:01:83:08,9,6,2,2,2,3,18,2,2,2,4,5,2,3,2,2,6,15,2,3,3,5,2,3,3,2,5,2,15,3,3,5,2,2,2,2,5,2,3,16,3,9,3,2,2,2,6,2,2,16,3,9,4,3,2,2,5,2,3,2
d0:73:d5:01:83:08,9,5,3,2,2,2,5,2,2,2,3,18,3,2,2,2,6,2,2,2,3,5,15,2,2,2,5,3,2,2,3,6,3,15,2,2,6,2,2,3,4,5,2,2,15,2,5,2,2,3,4,5,2,2,2,15,6,2,3,2
d0:73:d5:01:83:08,9,6,8,3,3,2,19,2,2,2,3,5,2,2,3,2,6,15,2,2,4,6,2,2,2,2,5,2,15,3,4,5,2,2,2,2,9,2,2,15,3,5,3,3,2,2,5,3,2,2,16,5,3,2,3,2,5,2,2,2
d0:73:d5:01:83:08,9,19,2,2,2,3,5,2,2,2,3,19,2,3,2,2,5,2,2,2,6,5,15,2,3,3,5,2,2,2,3,5,2,15,3,3,6,2,3,3,3,4,3,2,15,3,5,2,2,2,4,6,2,2,2,15,5,2,3,2
d0:73:d5:01:83:08,9,5,3,2,3,3,19,2,2,2,3,5,2,2,2,2,5,15,2,3,3,5,2,2,2,2,6,3,15,2,4,7,2,2,2,3,5,3,2,16,4,5,2,2,2,3,5,3,3,2,16,5,2,2,2,3,5,2,2,2
d0:73:d5:01:83:08,9,19,2,3,2,2,9,3,2,2,4,5,15,2,2,2,5,2,3,2,3,6,2,15,2,2,6,2,2,3,3,8,3,2,16,3,5,2,2,3,3,5,3,2,2,15,6,2,3,6,2,5,2,2,2,2,18,2,2,3
d0:73:d5:01:83:08,9,5,2,3,3,3,5,15,2,2,3,5,3,3,3,2,5,2,15,2,3,5,3,2,2,2,6,2,3,15,3,6,3,2,2,2,6,3,2,16,4,5,2,3,2,3,5,2,3,3,16,5,3,2,2,3,5,2,3,3
d0:73:d5:01:83:08,9,18,2,2,3,5,8,3,2,2,3,5,15,2,3,2,6,2,2,3,3,6,3,16,2,3,5,2,2,2,3,5,2,2,29,17,5,2,3,3,4,5,2,2,2,15,5,2,2,4,3,6,3,3,2,3,18,2,2,4
d0:73:d5:01:83:08,9,5,2,2,2,3,5,9,9,2,3,5,2,2,2,2,8,2,10,8,5,5,2,2,2,2,5,2,2,12,6,6,3,2,2,3,5,3,3,2,16,5,2,2,2,3,6,2,2,2,16,5,2,2,2,2,5,2,3,4
d0:73:d5:01:83:08,9,11,9,3,2,2,6,3,2,2,3,6,13,6,2,2,5,2,3,2,3,5,2,14,5,2,6,2,2,2,3,6,2,14,5,2,6,2,3,3,4,5,2,2,15,3,5,3,2,3,2,5,2,3,2,15,5,2,2,3
d0:73:d5:01:83:08,9,5,2,2,2,3,13,7,2,2,3,5,2,2,2,2,5,12,6,2,3,5,2,2,2,2,6,2,14,3,3,8,3,3,3,2,5,2,2,16,2,5,2,3,2,2,6,3,3,5,15,5,2,3,2,2,5,3,3,4
d0:73:d5:01:83:08,9,11,9,2,3,3,5,2,2,2,4,6,10,7,2,3,6,3,2,2,3,6,2,12,6,2,5,2,2,3,3,9,2,2,15,2,5,2,2,2,3,5,3,2,2,15,5,2,3,3,2,6,2,2,2,3,20,2,2,3
d0:73:d5:01:83:08,9,5,2,2,3,3,5,10,7,2,3,5,2,2,2,2,6,2,13,6,3,5,2,2,3,3,5,2,12,5,3,5,2,2,2,2,6,2,2,12,6,5,2,2,2,2,9,2,2,2,14,7,3,2,2,2,6,2,3,3
d0:73:d5:01:83:08,9,5,2,2,3,2,5,3,2,2,14,7,2,2,2,5,6,3,3,2,3,18,2,2,2,3,5,3,3,2,3,6,15,2,2,2,5,2,3,3,3,5,2,15,2,2,5,2,3,3,3,5,3,2,16,3,5,2,3,3
d0:73:d5:01:83:08,9,6,2,2,2,13,7,3,2,2,3,6,2,2,2,2,19,4,2,2,3,6,2,3,2,2,5,15,2,2,4,7,2,3,3,2,5,3,15,2,3,8,2,2,2,4,5,3,2,15,3,5,3,2,2,3,6,2,2,2
d0:73:d5:01:83:08,9,8,2,2,2,2,5,2,2,3,4,18,2,2,3,2,5,2,3,2,3,6,15,2,2,2,5,3,2,3,3,6,15,2,2,2,5,3,2,3,3,6,2,16,2,2,7,2,2,2,4,5,2,2,15,2,6,2,2,3
d0:73:d5:01:83:08,9,5,2,2,2,13,7,2,3,2,3,5,2,2,2,3,19,2,2,2,4,6,2,2,3,3,5,15,2,2,4,5,3,2,2,3,5,2,15,3,3,5,2,2,2,3,6,2,3,15,3,5,2,2,2,2,5,3,2,3
d0:73:d5:01:83:08,9,7,2,2,2,2,7,2,2,2,3,18,2,2,3,2,6,2,2,2,3,5,16,3,3,3,5,2,3,3,3,5,2,15,2,2,6,2,2,2,3,8,2,2,16,2,8,2,2,2,4,6,2,2,2,16,5,2,2,3
d0:73:d5:01:83:08,9,5,3,3,2,2,18,3,2,2,3,5,2,2,3,2,5,15,3,2,3,8,2,2,2,3,6,2,15,2,4,5,3,2,2,3,5,2,2,15,3,5,2,3,2,3,5,2,2,2,16,6,2,2,2,2,5,2,2,3
d0:73:d5:01:83:08,9,16,5,2,2,2,5,3,2,2,4,5,15,3,2,2,8,2,3,3,3,5,2,16,2,2,5,2,2,2,4,5,2,2,16,5,6,2,2,3,3,6,3,3,2,15,6,2,3,3,3,5,3,2,3,2,20,2,2,3
d0:73:d5:01:83:08,9,5,2,3,2,2,6,15,3,3,3,5,2,2,2,2,6,2,15,3,3,5,2,2,2,2,5,2,3,16,3,5,3,2,2,3,5,2,2,3,16,5,2,2,2,3,5,3,2,3,3,18,2,2,2,4,5,3,2,4
d0:73:d5:01:83:08,9,5,14,5,2,3,9,2,2,2,4,5,2,16,2,2,9,3,2,3,3,5,2,2,15,2,5,2,2,2,4,5,3,2,15,3,5,2,2,2,4,6,2,2,2,15,5,2,2,3,3,6,2,3,2,3,20,2,2,3
d0:73:d5:01:83:08,9,5,2,3,3,3,5,16,2,3,4,6,2,3,2,2,8,3,15,2,3,5,2,3,2,3,5,2,3,15,4,5,3,2,3,3,5,3,2,2,16,6,2,3,2,2,5,2,2,2,4,19,3,2,2,2,5,3,2,4
d0:73:d5:01:83:08,9,6,16,3,2,3,6,2,3,2,4,5,2,15,3,2,6,2,2,2,3,5,2,3,15,2,5,3,3,2,4,9,4,2,2,15,5,3,2,3,2,5,2,3,2,2,19,3,3,3,2,6,2,2,2,3,6,15,2,4
d0:73:d5:01:83:08,9,5,2,2,2,2,5,2,15,3,4,5,2,2,2,2,5,2,2,16,3,6,3,2,2,2,5,3,2,2,17,5,2,2,2,2,5,3,2,2,4,18,2,2,3,3,7,2,2,4,3,5,15,2,3,2,5,2,2,3
d0:73:d5:01:83:08,9,6,2,15,3,2,5,2,2,2,4,6,3,2,16,2,6,3,2,2,3,6,2,2,2,15,5,3,2,2,4,5,2,2,2,3,19,2,2,2,4,6,2,3,2,3,5,15,2,2,3,5,3,3,3,4,5,3,16,2
d0:73:d5:01:83:08,9,6,2,2,2,3,6,2,3,15,4,5,2,2,3,2,5,2,2,3,17,5,3,2,3,2,5,2,2,3,3,23,3,2,2,3,6,3,2,3,4,9,16,3,2,3,6,2,2,2,4,5,2,15,2,2,5,2,3,2
d0:73:d5:01:83:08,9,6,3,3,16,3,6,3,3,2,3,5,2,4,2,15,9,3,3,2,3,5,2,2,3,3,19,3,3,2,3,6,2,2,2,2,5,15,2,3,3,5,3,2,3,2,5,15,2,2,3,6,2,2,2,3,5,3,16,2
d0:73:d5:01:83:08,9,11,2,2,2,2,6,2,3,15,3,6,2,2,2,2,5,2,3,2,16,6,2,2,3,3,6,2,3,2,3,19,2,2,2,3,5,4,2,2,3,5,16,3,3,2,5,2,3,2,3,6,3,16,2,2,6,2,2,3
d0:73:d5:01:83:08,9,6,2,2,15,2,5,2,3,3,3,5,2,2,2,15,5,2,3,3,3,5,2,2,2,3,18,2,2,3,3,6,2,2,2,2,5,15,2,3,3,5,2,2,2,3,5,5,15,3,2,5,3,3,2,2,5,2,3,16
d0:73:d5:01:83:08,9,5,2,2,3,3,6,3,2,2,17,6,2,3,2,2,5,2,2,2,3,18,2,2,2,3,5,2,2,2,3,5,15,2,2,2,5,2,3,2,4,5,3,15,3,2,5,2,2,2,4,6,2,3,15,2,6,5,3,4
d0:73:d5:01:83:08,9,5,3,2,3,16,5,2,2,2,3,5,2,2,2,2,18,2,2,2,3,6,3,3,2,2,5,15,2,3,3,5,3,3,3,2,5,2,15,2,3,5,2,2,2,3,5,3,2,16,2,5,2,2,2,2,5,2,2,3
d0:73:d5:01:83:08,9,5,2,2,3,2,6,5,2,2,3,18,3,2,3,2,5,2,2,3,3,5,16,2,2,2,6,2,3,3,4,5,16,2,2,2,5,2,2,3,3,5,2,16,2,2,5,2,3,3,2,5,2,3,16,3,6,3,3,3
d0:73:d5:01:83:08,9,5,3,3,2,15,5,2,2,2,4,6,2,2,2,2,20,2,2,3,3,6,3,2,3,2,19,2,2,2,3,5,2,2,2,2,5,16,3,3,4,5,2,3,2,3,6,3,15,4,2,6,3,2,2,2,5,2,2,17
d0:73:d5:01:83:08,9,5,2,2,2,2,5,2,3,2,16,5,2,2,3,2,9,2,2,2,4,18,2,3,3,5,5,2,2,2,3,6,15,2,2,2,5,2,2,3,3,6,2,16,2,2,5,2,2,3,3,5,2,2,15,3,6,2,3,3
d0:73:d5:01:83:08,9,5,3,2,2,16,5,2,2,2,3,6,2,3,3,2,18,2,2,3,4,6,2,2,3,3,6,15,2,2,4,6,3,2,2,2,8,9,15,2,4,5,2,3,2,3,6,2,2,16,3,5,3,2,2,2,6,2,2,3
d0:73:d5:01:83:08,9,8,2,2,2,2,6,3,2,3,4,21,2,2,2,2,5,2,3,2,3,6,15,2,2,2,5,3,2,3,3,9,2,15,2,2,5,3,2,2,3,5,2,3,16,2,7,2,3,3,3,5,2,3,2,16,5,2,3,2
d0:73:d5:01:83:08,9,5,2,2,3,15,5,2,2,2,4,5,2,2,2,2,22,2,2,3,3,5,3,2,2,2,5,15,2,2,4,5,2,3,2,3,5,16,2,2,3,8,3,2,2,3,5,2,16,2,3,5,2,2,2,5,5,5,2,17
d0:73:d5:01:83:08,9,5,2,3,2,3,5,2,2,2,16,5,2,2,3,2,5,3,3,2,3,18,2,2,2,2,5,2,2,2,3,8,16,2,2,2,5,2,3,2,3,5,2,15,2,2,5,2,2,2,3,5,2,2,15,2,5,3,2,3
d0:73:d5:01:83:08,9,5,2,3,2,15,5,2,2,9,3,5,2,2,2,3,18,2,2,2,3,5,3,2,3,2,5,15,2,3,3,5,3,2,3,2,5,2,15,2,3,5,3,2,2,2,5,2,2,16,3,5,3,3,2,2,5,2,3,3
d0:73:d5:01:83:08,9,5,2,2,3,3,5,2,2,2,3,18,2,3,2,2,8,3,2,2,3,5,15,2,2,2,5,4,2,2,4,5,2,16,2,2,5,2,2,3,2,5,2,2,16,2,5,2,2,3,3,5,2,2,3,15,5,2,2,3
d0:73:d5:01:83:08,9,5,2,2,3,2,18,2,2,2,3,5,2,2,2,2,5,15,2,3,3,5,2,2,3,2,5,2,15,2,3,5,2,2,2,2,5,5,3,15,3,5,2,2,2,2,5,2,2,2,16,5,3,2,2,2,5,3,2,2
d0:73:d5:01:83:08,9,18,2,3,3,3,5,3,2,2,4,5,16,2,3,3,5,3,3,3,4,5,3,16,3,3,5,2,2,2,3,5,3,2,15,2,5,2,2,3,3,5,3,2,11,10,5,2,2,3,3,5,2,2,2,15,5,2,2,2
d0:73:d5:01:83:08,9,5,3,3,3,2,18,2,2,3,3,5,2,2,3,2,5,16,2,2,3,5,2,2,3,3,5,2,16,2,4,5,3,3,2,3,5,2,2,16,4,5,2,2,2,2,5,2,2,18,3,5,3,2,2,2,5,3,2,2
d0:73:d5:01:83:08,9,5,2,2,2,2,5,2,2,3,3,18,3,2,2,2,5,2,2,3,3,5,15,2,2,2,5,2,2,3,3,5,2,15,2,2,5,2,3,2,4,5,2,2,15,2,5,3,2,4,3,5,3,2,2,15,10,2,2,4
d0:73:d5:01:83:08,9,5,2,2,3,2,18,3,2,2,3,5,2,2,3,2,5,16,2,3,3,5,2,3,2,3,5,2,16,3,3,5,2,2,3,2,5,2,2,15,3,5,2,2,3,2,5,2,3,3,15,5,3,2,3,2,5,2,2,3
d0:73:d5:01:83:08,9,18,3,2,3,2,5,2,2,2,5,5,16,2,3,2,5,2,3,2,4,5,3,15,2,3,5,2,2,2,3,5,2,3,16,3,6,2,2,3,3,5,2,2,2,16,5,2,3,4,2,5,2,2,2,2,18,2,2,3
d0:73:d5:01:83:08,9,5,2,2,3,2,5,15,2,2,4,5,2,2,2,3,5,2,15,2,3,5,2,2,2,3,5,3,2,15,4,5,2,4,3,3,5,2,2,2,16,5,2,3,3,2,5,2,2,2,4,18,2,3,2,2,5,2,5,3
d0:73:d5:01:83:08,9,5,16,2,2,2,8,2,2,2,3,5,3,15,2,2,5,2,2,2,4,5,2,2,15,2,5,3,2,3,3,5,2,2,2,15,5,2,2,2,4,5,3,2,2,3,18,3,2,3,2,5,3,2,3,2,5,15,2,3
d0:73:d5:01:83:08,9,5,2,2,2,2,5,16,2,3,3,5,2,3,3,2,5,2,15,6,3,5,3,2,3,3,5,3,2,15,4,8,2,2,3,2,5,2,3,2,16,5,2,3,2,3,5,2,2,2,3,18,2,2,3,2,5,2,2,2
d0:73:d5:01:83:08,9,18,3,2,3,2,5,3,2,3,3,5,15,2,2,2,8,3,2,3,3,5,2,15,3,2,5,2,2,2,3,5,3,2,15,2,5,2,2,2,4,7,8,2,15,2,5,2,2,2,3,5,2,2,2,16,5,2,2,2
d0:73:d5:01:83:08,9,5,2,2,3,2,18,2,2,2,3,5,2,3,3,2,5,15,3,2,3,5,2,2,2,2,5,3,15,3,3,5,3,2,2,3,5,2,3,16,3,5,3,2,2,3,5,2,3,2,16,7,3,2,3,2,5,3,3,2
d0:73:d5:01:83:08,9,18,3,2,2,2,6,2,2,2,3,5,15,2,2,3,5,2,3,2,3,5,2,15,3,3,5,2,2,2,3,5,2,2,15,3,5,2,2,3,3,5,2,3,2,16,5,3,3,4,2,5,2,2,2,3,18,2,2,3
d0:73:d5:01:83:08,9,5,2,4,3,2,5,15,2,2,3,5,2,2,2,2,5,2,15,3,3,5,3,2,3,2,5,2,3,15,3,5,2,3,2,2,5,2,2,2,40,8,3,2,2,3,5,2,2,3,2,18,2,2,2,3,5,3,2,3
d0:73:d5:01:83:08,9,5,15,2,2,2,6,2,3,3,3,6,3,15,2,4,6,2,3,2,4,5,2,2,15,3,6,3,2,2,4,9,2,2,3,15,5,2,2,4,2,5,2,3,2,3,18,2,3,3,2,5,2,2,2,2,5,15,3,3
d0:73:d5:01:83:08,9,5,3,3,2,2,5,2,15,3,4,5,2,2,2,2,5,2,2,16,4,5,2,3,3,3,5,8,3,15,3,5,2,3,2,2,6,2,3,2,17,5,2,3,2,3,5,2,3,2,3,18,3,2,2,2,5,2,3,3
d0:73:d5:01:83:08,9,8,15,2,2,2,6,2,2,2,3,5,2,15,3,3,6,3,2,2,3,5,2,3,16,3,6,2,2,2,4,5,3,2,2,16,5,2,5,2,3,6,3,2,2,3,18,2,2,2,3,5,2,2,2,2,5,15,2,2
d0:73:d5:01:83:08,9,5,2,2,2,3,5,3,16,3,3,5,2,2,3,2,5,2,3,15,4,5,2,3,2,3,6,2,2,2,16,5,2,2,2,2,5,2,3,3,3,19,2,2,2,2,5,3,3,3,6,5,16,2,2,2,6,2,2,2
d0:73:d5:01:83:08,9,5,3,15,2,2,6,3,2,3,3,5,2,3,15,3,5,3,3,3,3,6,2,2,2,15,5,2,2,2,4,6,2,2,2,2,19,2,2,2,3,6,3,2,2,2,6,16,2,3,3,6,3,3,3,2,5,3,15,4
d0:73:d5:01:83:08,9,6,3,2,2,2,5,3,2,16,4,6,2,3,3,2,6,2,2,2,17,5,2,3,2,2,5,3,2,2,3,18,2,2,2,2,5,3,2,2,4,5,15,2,2,3,6,3,3,2,3,5,3,15,2,2,5,2,3,2
d0:73:d5:01:83:08,9,5,3,3,15,2,5,3,2,2,4,7,2,2,3,16,5,2,3,3,4,5,2,3,2,2,18,2,2,2,3,5,2,3,2,3,5,15,2,2,3,6,2,2,3,2,5,2,15,3,2,6,2,2,2,2,5,2,2,16
d0:73:d5:01:83:08,9,5,15,2,2,2,8,2,3,2,3,5,15,2,2,2,5,2,2,2,3,5,2,15,2,2,5,2,2,2,3,5,3,3,15,2,5,2,2,3,3,5,2,2,3,15,5,3,2,3,2,5,2,2,3,3,18,2,2,3
d0:73:d5:01:83:08,9,5,3,2,2,2,8,15,2,2,3,5,3,3,2,2,5,2,15,2,3,7,2,2,3,3,5,2,2,16,4,5,3,2,2,3,5,2,3,2,16,5,3,2,2,3,8,2,2,4,2,21,3,2,2,2,5,2,2,4
d0:73:d5:01:83:08,9,5,15,2,2,3,5,2,2,3,3,5,2,16,2,2,5,2,2,2,3,5,3,2,15,2,5,2,2,2,3,5,2,2,2,16,5,2,5,2,3,5,2,2,3,15,5,2,3,3,2,8,3,2,3,2,18,2,2,3
d0:73:d5:01:83:08,9,5,2,2,2,2,5,16,2,3,3,5,3,3,2,3,5,2,15,2,3,5,2,2,2,2,5,2,2,15,3,5,3,2,3,3,5,2,3,2,17,5,2,3,3,2,5,3,2,3,3,18,2,2,4,2,5,2,3,2
d0:73:d5:01:83:08,9,5,16,2,2,3,5,2,2,2,3,5,2,15,2,2,5,2,2,2,3,5,3,2,16,3,8,3,2,2,3,7,3,2,2,15,5,2,3,2,3,5,2,2,2,3,18,2,2,2,3,5,2,3,2,2,18,3,2,3
d0:73:d5:01:83:08,9,5,2,3,2,2,5,16,3,3,5,5,3,2,2,2,5,2,15,3,4,5,3,2,2,2,5,2,2,15,3,5,2,3,3,2,5,2,3,2,16,5,2,2,3,2,5,2,3,2,3,18,3,2,2,2,5,2,2,3
d0:73:d5:01:83:08,9,5,16,3,3,2,5,2,2,2,3,8,2,15,3,2,5,3,2,3,3,5,2,2,17,3,5,2,2,3,3,8,3,3,15,2,5,2,2,2,3,5,2,2,2,16,5,2,2,4,2,5,3,2,3,2,18,2,2,3
d0:73:d5:01:83:08,9,5,2,2,2,2,5,15,3,2,4,5,2,3,3,2,5,2,16,2,3,5,2,2,2,2,5,2,2,15,5,5,2,2,2,3,5,3,2,17,2,5,3,2,2,3,5,2,2,3,15,5,2,2,2,2,5,2,2,3
d0:73:d5:01:83:08,9,5,2,2,3,3,5,2,2,3,3,18,2,2,2,2,5,2,2,2,4,5,16,2,2,3,5,2,3,5,2,5,2,15,2,2,5,2,2,4,2,5,3,2,16,2,5,3,2,3,2,5,3,4,2,15,5,2,2,4
d0:73:d5:01:83:08,9,5,2,2,3,2,18,3,2,2,3,5,3,3,2,2,18,2,2,2,4,5,3,2,2,3,5,15,2,3,3,5,2,2,3,2,5,3,15,2,3,5,2,2,2,3,8,3,2,15,3,5,2,3,2,3,5,2,4,3
d0:73:d5:01:83:08,9,5,2,2,2,2,5,2,2,3,4,18,3,3,3,2,5,3,2,2,4,5,16,2,2,2,5,2,2,4,2,5,2,15,2,2,5,2,2,4,3,5,2,2,15,3,5,2,2,3,2,5,3,3,2,16,5,3,2,3
d0:73:d5:01:83:08,9,5,2,2,2,3,18,3,2,3,3,5,4,2,2,2,5,15,3,2,3,5,2,2,2,3,5,2,16,2,4,5,3,2,2,2,5,2,2,15,4,5,2,2,3,3,5,2,2,3,16,5,2,3,2,3,5,3,3,2
d0:73:d5:01:83:08,9,18,2,2,2,2,5,3,2,2,4,5,15,3,3,2,5,2,2,2,3,5,2,15,2,2,5,2,2,3,3,5,2,2,17,2,5,2,3,3,4,5,3,3,2,16,5,3,2,3,3,5,2,3,2,2,18,3,2,3
d0:73:d5:01:83:08,9,5,2,3,3,2,5,16,2,3,4,5,2,3,3,2,5,2,15,2,3,5,2,3,2,2,5,3,2,16,3,5,2,2,3,2,5,3,2,2,16,5,2,2,2,2,5,2,2,2,4,18,2,3,3,4,5,2,3,2
d0:73:d5:01:83:08,9,5,15,3,2,3,5,2,3,2,3,5,3,15,2,3,5,2,3,2,3,5,2,2,15,2,5,2,2,2,4,5,3,2,2,16,5,2,3,2,3,5,2,3,3,2,18,2,2,2,3,5,3,2,2,2,18,3,3,4
d0:73:d5:01:83:08,9,5,2,2,2,2,5,15,2,2,6,5,2,2,2,2,5,2,15,2,3,5,3,2,2,2,5,3,2,15,4,5,2,2,3,3,5,3,2,3,16,5,2,2,2,2,8,2,2,3,3,18,3,2,2,2,5,2,2,3
d0:73:d5:01:83:08,9,5,16,2,2,2,5,2,3,2,3,5,2,15,3,2,5,2,2,2,3,5,2,2,15,2,7,2,2,2,3,5,3,2,3,15,5,3,3,2,3,5,2,2,3,2,18,2,3,3,2,5,3,2,2,2,5,15,3,4
d0:73:d5:01:83:08,9,5,3,2,2,2,5,2,16,2,3,5,3,3,3,3,8,3,3,15,3,5,2,2,3,3,5,3,3,2,16,5,2,2,2,2,5,2,2,3,4,18,2,3,2,2,8,2,2,3,2,5,16,2,3,3,5,2,2,3
d0:73:d5:01:83:08,9,5,2,15,2,2,8,2,3,2,3,5,3,2,15,2,5,3,2,2,4,5,3,2,3,16,5,3,2,3,3,5,3,2,2,3,18,3,2,3,2,5,2,2,3,2,5,16,2,3,2,5,2,2,2,2,5,2,16,3
d0:73:d5:01:83:08,9,5,5,2,3,3,5,2,2,15,3,5,2,2,2,2,5,2,3,2,16,5,2,2,3,2,5,2,2,2,3,18,2,3,2,3,8,2,2,3,2,5,16,2,2,3,5,2,2,3,3,5,2,16,2,2,5,3,2,3
d0:73:d5:01:83:08,9,5,2,2,15,2,5,2,2,2,3,5,2,2,3,15,5,2,2,4,2,5,5,2,2,3,18,2,3,3,2,5,2,2,2,2,5,15,2,3,2,5,2,2,2,2,5,2,15,4,2,5,2,2,2,2,5,3,2,16
d0:73:d5:01:83:08,9,5,2,2,2,3,5,3,3,3,17,5,2,2,2,2,5,2,3,2,16,5,2,2,2,2,5,2,2,5,4,18,3,2,2,3,5,2,2,4,2,5,15,2,2,2,5,2,2,3,2,5,3,16,3,2,5,2,2,3
d0:73:d5:01:83:08,9,5,2,2,16,3,5,2,2,2,3,5,2,2,2,15,5,2,2,3,3,5,2,2,3,2,18,2,3,2,3,5,2,2,4,2,5,15,3,2,3,5,3,2,2,2,5,2,16,2,4,5,2,2,2,2,5,3,2,16
d0:73:d5:01:83:08,9,5,2,2,2,2,5,2,2,2,17,5,3,2,2,3,5,2,2,3,3,18,2,2,2,2,5,2,2,3,3,5,15,2,2,2,5,3,3,3,2,10,2,16,2,2,5,2,2,3,2,5,2,2,15,2,5,2,2,4
d0:73:d5:01:83:08,9,2,5,15,2,2,2,6,2,2,3,3,5,3,16,3,2,6,2,2,3,2,5,2,3,16,2,5,2,2,4,3,6,2,2,2,16,6,2,2,4,2,8,2,2,2,2,19,2,3,2,2,6,2,2,2,2,5,15,3
d0:73:d5:01:83:08,9,2,8,3,2,2,2,5,4,15,3,2,6,2,3,2,2,5,2,2,16,2,5,3,3,2,2,6,3,2,3,16,5,2,3,3,2,5,2,2,3,15,5,3,2,2,2,5,2,4,2,2,19,3,2,2,3,8,3,3
d0:73:d5:01:83:08,9,2,6,15,2,2,2,6,3,2,4,3,5,3,15,3,2,5,2,2,4,2,6,3,2,15,2,6,4,2,3,2,9,2,3,3,15,5,2,2,3,2,5,2,3,2,2,18,3,3,3,2,5,3,2,3,2,5,15,3
d0:73:d5:01:83:08,9,2,6,3,3,2,2,5,3,15,3,2,5,2,2,2,2,6,2,2,16,2,6,2,2,3,2,5,2,2,4,15,5,2,2,2,2,5,3,3,3,2,20,2,3,2,2,11,2,2,4,2,5,15,2,2,2,6,2,2
d0:73:d5:01:83:08,9,2,5,2,15,3,2,6,2,2,4,2,6,2,2,15,2,6,2,2,3,2,5,2,3,2,15,5,2,2,3,2,6,2,2,3,2,19,3,2,4,2,5,2,2,2,2,6,15,2,3,2,8,2,2,4,2,5,2,15
d0:73:d5:01:83:08,9,2,6,2,3,3,2,5,3,2,17,2,5,2,2,2,2,6,2,2,3,15,5,2,2,2,3,6,2,2,3,2,18,2,3,3,2,5,2,2,4,2,6,15,3,2,3,6,3,2,4,2,5,3,15,2,2,5,3,2
d0:73:d5:01:83:08,9,2,6,3,2,15,2,5,2,2,5,2,5,2,2,2,16,8,2,3,4,2,5,2,3,2,2,21,2,3,4,2,8,2,2,2,3,5,15,2,3,3,6,2,3,2,2,6,3,15,4,3,5,2,2,2,2,5,3,2
