MAC_addr,label,flow_volume,flow_duration,flow_rate,sleep_time,dns_interval,ntp_interval
d0:73:d5:01:83:08,9,27617,3545,7.790061,12.891485,131.998729,274.997408
d0:73:d5:01:83:08,9,25551,3545,7.207327,13.531077,131.998740,274.997372
d0:73:d5:01:83:08,9,26248,3545,7.403914,13.228179,143.476850,299.997038
d0:73:d5:01:83:08,9,22926,3545,6.466875,14.649353,131.998719,274.997419
d0:73:d5:01:83:08,9,24178,3545,6.820027,14.124093,143.476833,299.996906
d0:73:d5:01:83:08,9,26982,3555,7.589522,12.881031,131.998773,300.026530
d0:73:d5:01:83:08,9,25344,3545,7.148925,13.740886,143.476846,299.997284
d0:73:d5:01:83:08,9,23796,3545,6.712277,14.294942,131.998699,274.997417
d0:73:d5:01:83:08,9,24534,3545,6.920449,13.848226,143.476847,299.997646
d0:73:d5:01:83:08,9,24547,3545,6.924114,13.848229,122.220950,253.843534
d0:73:d5:01:83:08,9,23541,3545,6.640348,14.352816,131.998661,274.996944
d0:73:d5:01:83:08,9,24628,3545,6.946945,13.902571,143.476801,299.996870
d0:73:d5:01:83:08,9,23575,3545,6.649900,14.352900,131.998682,274.997134
d0:73:d5:01:83:08,9,26088,3545,7.358799,13.428574,131.998459,274.996606
d0:73:d5:01:83:08,9,23269,3545,6.563616,14.469998,131.998588,274.996855
d0:73:d5:01:83:08,9,24862,3545,7.012975,13.740866,131.998703,274.997505
d0:73:d5:01:83:08,9,24163,3564,6.779333,14.200060,143.476820,299.996953
d0:73:d5:01:83:08,9,24132,3545,6.807052,14.068043,131.998667,274.996927
d0:73:d5:01:83:08,9,23527,3545,6.636381,14.470020,143.476806,299.996972
d0:73:d5:01:83:08,9,26696,3545,7.530259,13.081785,122.220995,253.841397
d0:73:d5:01:83:08,9,23956,3545,6.757409,14.237534,143.476847,299.996944
d0:73:d5:01:83:08,9,25081,3562,7.039561,13.756233,143.476834,299.997072
d0:73:d5:01:83:08,9,23571,3545,6.648787,14.294992,122.221022,253.843266
d0:73:d5:01:83:08,9,24375,3554,6.858054,13.992974,131.998724,274.997490
d0:73:d5:01:83:08,9,24486,3545,6.906900,14.237552,143.476869,299.997059
d0:73:d5:01:83:08,9,24109,3545,6.800574,14.124071,131.998708,274.996964
d0:73:d5:01:83:08,9,25572,3545,7.213234,13.531109,113.791730,235.734229
d0:73:d5:01:83:08,9,23481,3545,6.623416,14.710165,143.476221,299.996403
d0:73:d5:01:83:08,9,24568,3545,6.930049,13.902513,143.476824,299.997227
d0:73:d5:01:83:08,9,23262,3545,6.561634,14.411194,122.220987,253.876011
d0:73:d5:01:83:08,9,25141,3545,7.091671,13.687818,143.476813,299.996762
d0:73:d5:01:83:08,9,22747,3545,6.416357,14.833297,143.476884,299.997404
d0:73:d5:01:83:08,9,25813,3545,7.281206,13.277732,122.221007,253.843212
d0:73:d5:01:83:08,9,24547,3595,6.826766,14.100783,143.476821,299.996625
d0:73:d5:01:83:08,9,26034,3594,7.242160,13.463609,131.998672,274.997196
d0:73:d5:01:83:08,9,23001,3594,6.398450,14.732692,143.476825,299.996857
d0:73:d5:01:83:08,9,24430,3594,6.795968,13.987465,131.998681,274.997107
d0:73:d5:01:83:08,9,24028,3594,6.684130,14.152691,122.220992,253.844692
d0:73:d5:01:83:08,9,24898,3594,6.926159,13.773094,131.998675,274.997127
d0:73:d5:01:83:08,9,24345,3594,6.772318,14.208621,131.998667,274.997186
d0:73:d5:01:83:08,9,25330,3540,7.153603,13.514782,143.476763,300.003331
d0:73:d5:01:83:08,9,24212,3595,6.733594,14.212263,131.998640,274.997046
d0:73:d5:01:83:08,9,23656,3598,6.572970,14.570776,143.476820,300.025134
d0:73:d5:01:83:08,9,24735,3594,6.880798,13.668391,122.221007,253.843728
d0:73:d5:01:83:08,9,24724,3599,6.869629,14.004007,143.477072,300.009585
d0:73:d5:01:83:08,9,25926,3594,7.212117,13.363507,122.220972,253.842443
d0:73:d5:01:83:08,9,27154,3594,7.553716,12.884541,131.998681,274.997725
d0:73:d5:01:83:08,9,25552,3595,7.106130,13.620336,143.477653,299.991979
d0:73:d5:01:83:08,9,24917,3594,6.931464,13.720487,122.220594,253.842114
d0:73:d5:01:83:08,9,27773,3594,7.725945,12.613231,122.220702,253.843114
d0:73:d5:01:83:08,9,41448,3559,11.643824,9.057647,107.522076,248.127780
d0:73:d5:01:83:08,9,23554,3545,6.644015,14.352816,131.998744,274.997207
d0:73:d5:01:83:08,9,24628,3545,6.946955,13.902551,143.476920,299.997235
d0:73:d5:01:83:08,9,22536,3545,6.356810,14.833366,131.998702,274.997326
d0:73:d5:01:83:08,9,24683,3545,6.962474,13.902542,143.476827,299.997673
d0:73:d5:01:83:08,9,23227,3545,6.551773,14.529291,131.998679,274.997021
d0:73:d5:01:83:08,9,25383,3554,7.141662,13.829628,143.476850,299.997011
d0:73:d5:01:83:08,9,25530,3594,7.101965,13.668363,143.476817,299.996809
d0:73:d5:01:83:08,9,23224,3595,6.458811,14.616701,131.998661,299.997290
d0:73:d5:01:83:08,9,25300,3595,7.036179,13.568685,122.221006,274.970656
d0:73:d5:01:83:08,9,23630,3539,6.675207,14.508054,143.476848,299.996978
d0:73:d5:01:83:08,9,25336,3594,7.047985,13.565231,122.220999,253.843969
d0:73:d5:01:83:08,9,23782,3594,6.615702,14.379124,143.476846,299.996956
d0:73:d5:01:83:08,9,24211,3595,6.733312,14.212271,143.476819,299.997074
d0:73:d5:01:83:08,9,23068,3595,6.415442,14.736473,143.476846,299.996761
d0:73:d5:01:83:08,9,23835,3597,6.624916,14.391126,131.998563,274.996814
d0:73:d5:01:83:08,9,25723,3595,7.153804,13.568715,113.791965,235.711891
d0:73:d5:01:83:08,9,23358,3594,6.497760,14.436856,122.220954,253.843308
d0:73:d5:01:83:08,9,25453,3594,7.080545,13.413358,113.791863,235.711746
d0:73:d5:01:83:08,9,23851,3594,6.634913,14.264969,122.406298,254.228238
d0:73:d5:01:83:08,9,25732,3594,7.158158,13.514208,143.476963,299.997318
d0:73:d5:01:83:08,9,48054,3597,13.359342,7.785787,100.029312,220.064483
d0:73:d5:01:83:08,9,28008,3595,7.789170,12.572593,143.476845,299.996982
d0:73:d5:01:83:08,9,25963,3594,7.222412,13.314008,122.221010,253.843372
d0:73:d5:01:83:08,9,24334,3595,6.767519,13.883030,113.791864,235.709936
d0:73:d5:01:83:08,9,24904,3599,6.919645,13.895864,131.998675,274.997300
d0:73:d5:01:83:08,9,24691,3594,6.868567,13.773111,131.998662,274.997122
d0:73:d5:01:83:08,9,24107,3594,6.706103,14.495101,131.998675,274.996953
d0:73:d5:01:83:08,9,24321,3594,6.765644,14.097176,143.476558,299.958446
d0:73:d5:01:83:08,9,23821,3595,6.624845,14.382826,131.998671,274.996965
d0:73:d5:01:83:08,9,26539,3594,7.382658,13.071912,132.198871,275.414272
d0:73:d5:01:83:08,9,19236,124,154.708965,0.818005,0.002405,0.000000
d0:73:d5:01:83:08,9,47024,3343,14.063778,7.633847,115.035850,278.002807
d0:73:d5:01:83:08,9,34307,3543,9.680467,10.362399,143.476421,299.998440
d0:73:d5:01:83:08,9,24592,3556,6.914780,13.784650,122.220848,253.843167
d0:73:d5:01:83:08,9,23206,3543,6.548077,14.524350,131.998671,274.997058
d0:73:d5:01:83:08,9,27994,3543,7.899105,12.391419,131.998750,274.967733
d0:73:d5:01:83:08,9,34627,3543,9.770724,10.362440,131.998774,274.998558
d0:73:d5:01:83:08,9,26001,3543,7.336733,13.475087,143.476888,299.997023
d0:73:d5:01:83:08,9,22889,3543,6.458607,14.644434,131.998540,274.996873
d0:73:d5:01:83:08,9,24403,3543,6.885819,14.007708,143.476833,299.996905
d0:73:d5:01:83:08,9,23349,3543,6.588418,14.584141,143.476789,299.996700
d0:73:d5:01:83:08,9,24268,3543,6.847728,14.007704,132.198888,275.414103
d0:73:d5:01:83:08,9,28670,3575,8.017372,12.416614,113.676594,299.997847
d0:73:d5:01:83:08,9,24130,3562,6.772876,13.971531,113.964568,254.228449
00:00:00:00:00:00,24,1320,237,5.566662,11.291711,0.000000,0.000000
00:62:6e:51:27:2e,7,115230,3590,32.090868,2.895759,49.850214,19.786741
00:62:6e:51:27:2e,7,114660,3558,32.219548,2.888563,49.868382,19.790260
00:62:6e:51:27:2e,7,115584,3585,32.237187,2.884493,49.851784,19.784895
00:62:6e:51:27:2e,7,114690,3582,32.012669,2.903277,49.855900,19.786554
00:62:6e:51:27:2e,7,113670,3562,31.905192,2.925076,49.860151,20.244085
00:62:6e:51:27:2e,7,113148,3585,31.556786,2.946209,49.862105,19.787742
00:62:6e:51:27:2e,7,110994,3585,30.959741,3.025407,49.857532,19.787129
00:62:6e:51:27:2e,7,113178,3568,31.713062,2.934879,49.870775,19.792432
00:62:6e:51:27:2e,7,115866,3592,32.248601,2.881235,49.860167,19.788182
00:62:6e:51:27:2e,7,113550,3558,31.909193,2.912059,49.848265,19.785879
00:62:6e:51:27:2e,7,114144,3568,31.982427,2.920589,49.861527,19.788693
00:62:6e:51:27:2e,7,114654,3585,31.981555,2.924147,49.865160,19.792478
00:62:6e:51:27:2e,7,113706,3563,31.907033,2.930646,49.848346,19.783495
00:62:6e:51:27:2e,7,120306,3571,33.684810,2.894263,49.859145,19.787793
00:62:6e:51:27:2e,7,55718,1725,32.287587,2.890584,49.416604,19.560289
00:62:6e:51:27:2e,7,113340,3558,31.849280,2.916915,49.862505,19.790141
00:62:6e:51:27:2e,7,113238,3584,31.592843,2.942769,49.859766,19.790525
00:62:6e:51:27:2e,7,114714,3587,31.978064,2.907027,49.867838,19.790138
00:62:6e:51:27:2e,7,114342,3558,32.130946,2.893191,49.852142,19.785017
00:62:6e:51:27:2e,7,114534,3584,31.952153,2.916637,49.860465,19.791815
00:62:6e:51:27:2e,7,113862,3558,32.001383,2.914033,49.867867,19.792382
00:62:6e:51:27:2e,7,113844,3563,31.943524,2.923638,49.850994,19.783496
00:62:6e:51:27:2e,7,115026,3584,32.087919,2.909670,49.870677,19.791218
00:62:6e:51:27:2e,7,113753,3554,32.002899,2.918275,50.560591,20.237992
00:62:6e:51:27:2e,7,112500,3582,31.401361,2.973151,49.860065,19.789800
00:62:6e:51:27:2e,7,119134,3587,33.210543,2.909355,49.883011,19.796099
00:62:6e:51:27:2e,7,111876,3588,31.179645,2.985117,49.859668,19.790207
00:62:6e:51:27:2e,7,114408,3585,31.904660,2.910661,49.856312,19.788948
00:62:6e:51:27:2e,7,113376,3587,31.604059,2.957450,49.847650,19.783275
00:62:6e:51:27:2e,7,120382,3590,33.523913,2.900589,49.859421,19.791308
00:62:6e:51:27:2e,7,114990,3564,32.259025,2.886303,49.823161,19.774668
00:62:6e:51:27:2e,7,115656,3589,32.216824,2.885792,49.870313,19.792164
00:62:6e:51:27:2e,7,115066,3556,32.350709,2.875369,49.848847,19.784897
00:62:6e:51:27:2e,7,114653,3571,32.102339,2.898932,50.562131,20.237566
00:62:6e:51:27:2e,7,113982,3586,31.783286,2.927530,49.865460,19.790371
00:62:6e:51:27:2e,7,113004,3562,31.724000,2.919753,49.857914,19.787294
00:62:6e:51:27:2e,7,114492,3585,31.930754,2.915150,49.859338,19.787867
00:62:6e:51:27:2e,7,114216,3556,32.116796,2.891276,49.858432,19.791125
00:62:6e:51:27:2e,7,115080,3568,32.248548,2.880172,49.869485,19.790807
00:62:6e:51:27:2e,7,114108,3569,31.970047,2.913646,49.860774,19.789868
00:62:6e:51:27:2e,7,114726,3591,31.940645,2.915462,49.848465,19.787014
00:62:6e:51:27:2e,7,113849,3558,31.992830,2.904962,50.571955,20.243861
00:62:6e:51:27:2e,7,112248,3581,31.340499,2.977194,49.861476,19.790982
00:62:6e:51:27:2e,7,113214,3586,31.568423,2.949264,49.852779,19.785611
00:62:6e:51:27:2e,7,112602,3569,31.541583,2.955260,49.875722,19.796775
00:62:6e:51:27:2e,7,114864,3585,32.039406,2.905255,49.870758,19.791413
00:62:6e:51:27:2e,7,113064,3584,31.538249,2.967699,49.847077,19.785392
00:62:6e:51:27:2e,7,113694,3565,31.889008,2.919987,49.844063,19.783008
00:62:6e:51:27:2e,7,113856,3590,31.713329,2.945170,49.869942,19.791028
00:62:6e:51:27:2e,7,112878,3570,31.611538,2.955948,49.848740,19.786176
00:62:6e:51:27:2e,7,114678,3572,32.100713,2.902067,49.868801,19.793939
00:62:6e:51:27:2e,7,114329,3584,31.891679,2.921692,50.562547,20.472984
00:62:6e:51:27:2e,7,112092,3579,31.317453,2.982682,49.866927,19.782271
00:62:6e:51:27:2e,7,113274,3584,31.597642,2.952955,49.920465,19.792436
00:62:6e:51:27:2e,7,113160,3585,31.557618,2.953725,49.924833,19.785117
00:62:6e:51:27:2e,7,113550,3591,31.615545,2.946339,49.963241,19.791151
00:62:6e:51:27:2e,7,114402,3588,31.882874,2.924365,50.029730,19.789180
00:62:6e:51:27:2e,7,113664,3564,31.888888,2.926417,50.046402,19.787133
00:62:6e:51:27:2e,7,114936,3594,31.974382,2.908275,50.028052,19.788800
00:62:6e:51:27:2e,7,114846,3592,31.967452,2.916065,50.076805,19.796569
00:62:6e:51:27:2e,7,114485,3557,32.180021,2.890042,50.573354,19.791490
00:62:6e:51:27:2e,7,114408,3587,31.887518,2.916961,50.462740,20.126167
00:62:6e:51:27:2e,7,113436,3592,31.576226,2.947046,49.858176,19.788446
00:62:6e:51:27:2e,7,114738,3584,32.005164,2.914621,49.859787,19.790318
00:62:6e:51:27:2e,7,114024,3588,31.777859,2.938705,49.840878,19.779300
00:62:6e:51:27:2e,7,114138,3567,31.995634,2.919230,49.887818,19.799180
00:62:6e:51:27:2e,7,114204,3586,31.846530,2.929799,49.856237,19.786631
00:62:6e:51:27:2e,7,114078,3572,31.936425,2.925499,49.850752,19.786622
00:62:6e:51:27:2e,7,113046,3569,31.672767,2.959524,49.858924,19.791031
00:62:6e:51:27:2e,7,115320,3590,32.114124,2.902945,49.860095,19.789517
00:62:6e:51:27:2e,7,111300,3580,31.083560,3.008967,49.870371,19.792264
00:62:6e:51:27:2e,7,111600,3584,31.131406,3.004865,49.849763,19.787522
00:62:6e:51:27:2e,7,111876,3589,31.164059,2.986609,49.869337,19.790750
00:62:6e:51:27:2e,7,113124,3564,31.732149,2.929306,49.855984,19.788434
00:62:6e:51:27:2e,7,113262,3585,31.590332,2.953326,49.868645,19.790378
00:62:6e:51:27:2e,7,113052,3553,31.813131,2.941744,49.860379,19.790712
00:62:6e:51:27:2e,7,112782,3568,31.602284,2.964114,49.847698,19.784392
00:62:6e:51:27:2e,7,114042,3585,31.809053,2.945937,49.851636,19.784839
00:62:6e:51:27:2e,7,114762,3558,32.252887,2.888144,49.858798,19.791141
00:62:6e:51:27:2e,7,113879,3571,31.882922,2.927694,50.571906,20.241762
00:62:6e:51:27:2e,7,113514,3587,31.645403,2.942626,49.867515,19.789924
00:62:6e:51:27:2e,7,114444,3562,32.121148,2.887266,49.863342,19.791986
00:62:6e:51:27:2e,7,113100,3585,31.543252,2.948646,49.847917,19.785730
00:62:6e:51:27:2e,7,112836,3551,31.769899,2.930416,49.858065,19.788519
00:62:6e:51:27:2e,7,112914,3565,31.665631,2.939672,49.859150,19.791496
00:62:6e:51:27:2e,7,114234,3590,31.815943,2.926214,49.858209,19.789750
00:62:6e:51:27:2e,7,112956,3556,31.757129,2.937135,49.858233,19.789188
00:62:6e:51:27:2e,7,113226,3561,31.788715,2.941230,49.858935,20.013754
00:62:6e:51:27:2e,7,112602,3596,31.311760,2.986841,49.859358,19.791252
00:62:6e:51:27:2e,7,112236,3550,31.612997,2.946317,49.860312,19.790432
00:62:6e:51:27:2e,7,113412,3569,31.773634,2.930521,49.848420,19.785959
00:62:6e:51:27:2e,7,114000,3589,31.757759,2.939946,49.867209,19.791039
00:62:6e:51:27:2e,7,112218,3558,31.532472,2.965673,49.849927,19.786478
00:62:6e:51:27:2e,7,113286,3572,31.712329,2.942588,49.860408,19.789578
00:62:6e:51:27:2e,7,114726,3591,31.945765,2.912631,49.842339,19.781160
00:62:6e:51:27:2e,7,112482,3574,31.469632,2.978586,49.876969,19.797138
00:62:6e:51:27:2e,7,114204,3586,31.844294,2.934800,49.859624,19.789304
00:62:6e:51:27:2e,7,114132,3595,31.744206,2.932598,49.858535,19.789261
00:62:6e:51:27:2e,7,113424,3560,31.860519,2.937308,49.863967,19.790702
00:62:6e:51:27:2e,7,114012,3585,31.801767,2.948260,49.868095,19.793494
00:62:6e:51:27:2e,7,112230,3590,31.259934,2.979435,49.859628,19.788039
00:62:6e:51:27:2e,7,111006,3559,31.185821,3.008878,49.861078,19.792484
00:62:6e:51:27:2e,7,114300,3585,31.879215,2.919714,49.856341,19.785460
00:62:6e:51:27:2e,7,113472,3548,31.975988,2.920710,49.891203,19.804039
00:62:6e:51:27:2e,7,113760,3563,31.927373,2.915783,49.871086,19.792438
00:62:6e:51:27:2e,7,115476,3590,32.162851,2.895446,49.848700,19.785839
00:62:6e:51:27:2e,7,113610,3551,31.990582,2.925336,49.858926,19.788966
00:62:6e:51:27:2e,7,114522,3563,32.135666,2.894967,49.858356,19.787396
00:62:6e:51:27:2e,7,111504,3596,31.004238,3.017124,49.857952,19.788525
00:62:6e:51:27:2e,7,112116,3551,31.572698,2.959202,49.850763,19.784511
00:62:6e:51:27:2e,7,113322,3572,31.719636,2.930774,49.859025,19.787737
00:62:6e:51:27:2e,7,112980,3566,31.682417,2.947120,49.858590,19.787619
00:62:6e:51:27:2e,7,115560,3585,32.233019,2.879633,49.870630,19.792420
00:62:6e:51:27:2e,7,114798,3578,32.081870,2.897395,49.859858,19.788059
00:62:6e:51:27:2e,7,115229,3571,32.261069,2.880457,49.704917,19.780019
00:62:6e:51:27:2e,7,115002,3596,31.980336,2.918849,49.058731,19.473877
00:62:6e:51:27:2e,7,114120,3570,31.963889,2.905028,49.867247,19.792582
00:62:6e:51:27:2e,7,111837,3584,31.197348,2.970028,49.849049,19.783824
00:62:6e:51:27:2e,7,112260,3585,31.306619,2.975787,49.857060,19.786956
00:62:6e:51:27:2e,7,112752,3581,31.485458,2.957128,49.858352,19.789912
00:62:6e:51:27:2e,7,114276,3589,31.832892,2.935300,49.858467,19.787562
00:62:6e:51:27:2e,7,112734,3569,31.586690,2.954499,49.859082,19.790304
00:62:6e:51:27:2e,7,113982,3573,31.899190,2.921663,49.855895,19.786523
00:62:6e:51:27:2e,7,115092,3587,32.083775,2.904643,49.859216,19.787844
00:62:6e:51:27:2e,7,119299,3562,33.485407,2.925054,49.852978,19.788863
00:62:6e:51:27:2e,7,159421,3585,44.466242,2.372743,49.858732,19.789980
00:62:6e:51:27:2e,7,112416,3585,31.353763,2.970511,49.857704,19.790745
00:62:6e:51:27:2e,7,210798,3565,59.125121,1.968684,49.860067,19.790861
00:62:6e:51:27:2e,7,113238,3590,31.538176,2.947870,49.858394,19.789818
00:62:6e:51:27:2e,7,112104,3557,31.510069,2.964767,49.867135,19.794381
00:62:6e:51:27:2e,7,112470,3570,31.496311,2.965859,49.861045,19.792029
00:62:6e:51:27:2e,7,114006,3593,31.723968,2.940824,49.869834,19.794237
00:62:6e:51:27:2e,7,113358,3557,31.868086,2.927655,49.846996,19.786457
00:62:6e:51:27:2e,7,113430,3575,31.726147,2.940201,49.859949,19.789303
00:62:6e:51:27:2e,7,113970,3586,31.780574,2.944296,49.859483,19.786795
00:62:6e:51:27:2e,7,114546,3568,32.097380,2.887300,49.857005,19.791692
00:62:6e:51:27:2e,7,114642,3590,31.933071,2.906940,49.849008,19.783760
00:62:6e:51:27:2e,7,113766,3559,31.962060,2.910390,49.861510,19.792522
00:62:6e:51:27:2e,7,115434,3585,32.193318,2.886997,49.870147,19.791131
00:62:6e:51:27:2e,7,114774,3584,32.021120,2.902285,49.856483,19.786778
00:62:6e:51:27:2e,7,114456,3564,32.108072,2.893434,49.851549,19.788340
00:62:6e:51:27:2e,7,116550,3591,32.452236,2.859420,49.858466,19.786383
00:62:6e:51:27:2e,7,115086,3552,32.392195,2.872185,49.859027,19.787847
00:62:6e:51:27:2e,7,115062,3581,32.122621,2.891010,49.868213,19.903736
00:62:6e:51:27:2e,7,114414,3584,31.915231,2.909849,49.851984,19.785000
00:62:6e:51:27:2e,7,114270,3557,32.123568,2.894387,49.842389,19.781212
00:62:6e:51:27:2e,7,113514,3585,31.661180,2.938749,49.885812,19.800640
00:62:6e:51:27:2e,7,113502,3582,31.685055,2.933819,49.861069,19.789636
00:62:6e:51:27:2e,7,113730,3562,31.923017,2.908272,49.841643,19.781916
00:62:6e:51:27:2e,7,113952,3585,31.782089,2.931656,49.858010,19.789681
00:62:6e:51:27:2e,7,114126,3551,32.133287,2.889865,49.858806,19.790130
00:62:6e:51:27:2e,7,133924,3572,37.485291,2.625061,49.841152,19.779620
00:62:6e:51:27:2e,7,134238,3593,37.358242,2.618997,49.876800,20.136971
00:62:6e:51:27:2e,7,123048,3597,34.201887,2.784595,49.858776,19.789982
00:62:6e:51:27:2e,7,113964,3569,31.927296,2.911488,49.859524,19.790356
00:62:6e:51:27:2e,7,113748,3590,31.681328,2.933317,49.859339,19.790460
00:62:6e:51:27:2e,7,114606,3560,32.190645,2.878114,49.859334,19.789093
00:62:6e:51:27:2e,7,114210,3584,31.858342,2.928866,49.850046,19.785434
00:62:6e:51:27:2e,7,113928,3561,31.986046,2.905223,49.859368,19.790242
00:62:6e:51:27:2e,7,115836,3584,32.314253,2.879255,49.923729,19.790855
00:62:6e:51:27:2e,7,115902,3584,32.334597,2.865274,49.913041,19.901525
00:62:6e:51:27:2e,7,113640,3562,31.894681,2.908552,49.901848,19.900180
00:62:6e:51:27:2e,7,113838,3589,31.710638,2.923371,49.912134,19.789899
00:62:6e:51:27:2e,7,113076,3556,31.795866,2.919796,49.902622,19.788333
00:62:6e:51:27:2e,7,113982,3569,31.935402,2.897031,49.914422,19.804368
00:62:6e:51:27:2e,7,115794,3588,32.270770,2.870561,49.850487,19.786828
00:62:6e:51:27:2e,7,115890,3559,32.561520,2.845011,49.859535,19.790855
00:62:6e:51:27:2e,7,115986,3584,32.355905,2.870051,49.860319,19.787111
00:62:6e:51:27:2e,7,116046,3584,32.375456,2.865213,49.859006,19.787889
00:62:6e:51:27:2e,7,115350,3564,32.358649,2.870157,49.859828,19.790347
00:62:6e:51:27:2e,7,115583,3593,32.162912,2.893457,50.571413,20.126161
00:62:6e:51:27:2e,7,114210,3555,32.118282,2.893343,49.858913,19.791301
00:62:6e:51:27:2e,7,115548,3572,32.341293,2.862796,49.858780,19.789910
00:62:6e:51:27:2e,7,360601,3592,100.381027,2.505106,49.858589,19.789973
00:62:6e:51:27:2e,7,227336,3552,63.994680,2.060569,49.842689,19.783528
00:62:6e:51:27:2e,7,184550,3567,51.731565,2.122222,49.860045,19.790420
00:62:6e:51:27:2e,7,115536,3590,32.181820,2.883616,49.860312,19.789355
00:62:6e:51:27:2e,7,194801,3559,54.734188,2.291717,49.841990,19.782363
00:62:6e:51:27:2e,7,114222,3584,31.864767,2.928583,49.858887,19.790206
00:62:6e:51:27:2e,7,115308,3583,32.181922,2.877916,49.861243,19.791023
00:62:6e:51:27:2e,7,120127,3563,33.706886,2.878733,50.589589,20.134699
00:62:6e:51:27:2e,7,118259,3589,32.944962,2.920743,49.859315,19.901321
00:62:6e:51:27:2e,7,113088,3556,31.799567,2.924568,49.858448,19.789066
00:62:6e:51:27:2e,7,114816,3597,31.915961,2.917638,50.401217,19.786271
00:62:6e:51:27:2e,7,113832,3586,31.734855,2.932928,50.367459,19.790236
00:62:6e:51:27:2e,7,114006,3580,31.840891,2.922849,50.358986,19.792247
00:62:6e:51:27:2e,7,114966,3590,32.015724,2.912346,50.324483,19.783590
00:62:6e:51:27:2e,7,114306,3590,31.832230,2.926560,50.304600,19.791582
00:62:6e:51:27:2e,7,116364,3585,32.455114,2.856879,50.255527,20.242239
00:62:6e:51:27:2e,7,114636,3582,32.000829,2.893604,50.214291,19.786502
00:62:6e:51:27:2e,7,113280,3571,31.720518,2.924808,50.174727,19.787853
00:62:6e:51:27:2e,7,113472,3585,31.644429,2.939217,50.183873,19.791252
00:62:6e:51:27:2e,7,113382,3568,31.777387,2.919811,50.183214,19.787344
00:62:6e:51:27:2e,7,114048,3566,31.981301,2.908714,50.156057,19.788278
00:62:6e:51:27:2e,7,114690,3590,31.943937,2.921361,50.132698,19.791756
00:62:6e:51:27:2e,7,114528,3570,32.076540,2.895750,50.060974,19.787116
00:62:6e:51:27:2e,7,113880,3574,31.861464,2.927292,50.041794,19.782808
00:62:6e:51:27:2e,7,114870,3591,31.988286,2.919514,50.060668,19.787090
00:62:6e:51:27:2e,7,94873,3584,26.470455,3.517281,61.214569,24.596028
00:62:6e:51:27:2e,7,104251,3584,29.081276,3.189337,56.363758,22.002197
00:62:6e:51:27:2e,7,112980,3587,31.489033,2.950589,49.996155,19.791503
00:62:6e:51:27:2e,7,112632,3562,31.615410,2.941839,49.982344,19.790470
00:62:6e:51:27:2e,7,114162,3590,31.792468,2.919391,49.980470,19.785881
00:62:6e:51:27:2e,7,114660,3557,32.234530,2.875550,49.973097,19.792408
00:62:6e:51:27:2e,7,113994,3567,31.949132,2.907893,49.979904,19.789228
00:62:6e:51:27:2e,7,114660,3590,31.934164,2.912013,49.949950,19.789691
